#OTU ID	PMA01	PMA02	PMA03	PMA04	PMA05	PMA06	PMA07	PMA08	PMA09	PMA10	PMA11	PMA12	PMA13	PMA14	PMA15	PMA16	PMA17	PMA18	PMA19	PMA20	PMA21	PMA22	PMA23	PMA24	PMA25	PMA26	PMA27	PMA28	PMA29	PMA30	PMA31	PMA32	PMA33	PMA34	PMA35	PMA36	PMA37	PMA38	PMA39	PMA40	PMA41	PMA42	PMA43	PMA44	PMA45	PMA46	PMA47	PMA48	PMA49	PMA50	PMA51	PMA52	taxonomy
GCF_001454945.1	1	1	4	0	20	13	7	0	1	0	0	0	0	1	0	0	3	10	6	0	0	1	2	0	5	0	4	0	0	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	2	1	7	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Intestinimonas;s__Intestinimonas_butyriciproducens;t__Intestinimonas_butyriciproducens_AF211
GCF_001444445.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_enoeca;t__Prevotella_enoeca_F0113
GCF_001435035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_manihotivorans;t__Lactobacillus_manihotivorans_DSM_13343
GCF_001434935.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_uvarum;t__Lactobacillus_uvarum_DSM_19971
GCF_001683355.1	2	1	3	0	0	0	1	23	0	0	0	2	0	0	0	4	0	0	0	52	0	0	0	7	0	0	0	30	0	0	0	0	0	2	1	7	0	0	0	29	0	0	0	47	0	0	0	15	0	0	0	1	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_scopos;t__Prevotella_scopos_W2052
GCF_001553215.1	0	0	0	2	0	0	0	33	0	0	0	26	0	0	0	15	0	0	0	104	0	0	0	10	0	0	0	3	0	0	0	2	0	0	0	1	0	0	0	10	0	0	0	11	0	0	0	33	0	0	0	465	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_somerae;t__Porphyromonas_somerae_KA00683
GCF_001481375.1	1	4	3	0	6	4	6	0	7	0	2	0	4	2	4	0	2	1	2	0	5	3	13	0	6	0	9	0	0	0	1	0	1	7	8	0	19	8	5	0	7	2	4	0	2	1	1	0	4	0	5	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium_lactatiformans;t__Ruthenibacterium_lactatiformans_668
GCF_001461035.1	0	0	0	0	1	0	0	0	2	0	0	0	4	4	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetivibrio;s__Acetivibrio_ethanolgignens;t__Acetivibrio_ethanolgignens_ACET-33324
GCF_001468395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__Sphingopyxis_sp._H073;t__Sphingopyxis_sp._H073_H073
GCF_001486665.1	1	2	1	0	1	0	0	0	4	1	2	0	2	0	1	0	0	1	3	0	4	3	9	0	0	1	0	0	0	2	1	0	2	1	2	0	2	0	1	0	0	0	1	0	3	0	0	0	2	3	4	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Fournierella;s__Fournierella_massiliensis;t__Fournierella_massiliensis_AM2
GCF_001486165.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Bittarella;s__Bittarella_massiliensis;t__Bittarella_massiliensis_GD6
GCF_001514435.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_thermophilus;t__Streptococcus_thermophilus_S9
GCF_001487105.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._AT10;t__Ruminococcus_sp._AT10_AT10
GCF_001494635.1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_scatoligenes;t__Olsenella_scatoligenes_SK9K4
GCF_001553935.1	0	0	0	0	0	0	0	3	0	0	0	31	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	4	0	0	0	2	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_oris;t__Actinomyces_oris_T14V
GCF_001553605.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA; p__; c__; o__; f__; g__; s__
GCF_001571425.1	0	0	0	0	0	0	1	0	3	2	0	0	1	2	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella;s__Christensenella_minuta;t__Christensenella_minuta_DSM_22607
GCF_001571285.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera_cryocrescens;t__Kluyvera_cryocrescens_NBRC_102467
GCF_001652565.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Shinella;s__Shinella_sp._HZN7;t__Shinella_sp._HZN7_HZN7
GCF_001594265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter_actinomycetemcomitans;t__Aggregatibacter_actinomycetemcomitans_624
GCF_900104615.1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	5	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	2	1	1	0	0	1	1	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Phocea;s__Phocea_massiliensis;t__Phocea_massiliensis_Marseille-P2769
GCF_001746855.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces_hongkongensis;t__Actinomyces_hongkongensis_HKU8
GCF_001717135.1	0	0	0	0	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella_tayi;t__Eisenbergiella_tayi_NML_110608
GCF_001714725.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__Acidovorax_sp._RAC01;t__Acidovorax_sp._RAC01_RAC01
GCF_001854465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium_nucleatum;t__Fusobacterium_nucleatum_AB1
GCF_900116045.1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio_piger;t__Desulfovibrio_piger
GCF_900142265.1	1	1	0	0	3	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	9	1	0	0	1	1	0	0	0	2	0	0	0	0	0	2	1	4	0	1	0	1	0	2	0	2	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella;s__[Clostridium]_lactatifermentans;t__[Clostridium]_lactatifermentans_DSM_14214
